Node, Version, Time
123, 0, 126359.73154418117
136, 0, 126359.73154418117
142, 0, 126359.73154418117
147, 0, 126359.73154418117
155, 0, 126359.73154418117
165, 0, 126359.73154418117
179, 0, 126359.73154418117
180, 0, 126359.73154418117
184, 0, 126359.73154418117
192, 0, 126359.73154418117
206, 0, 126359.73154418117
207, 0, 126359.73154418117
208, 0, 126359.73154418117
225, 0, 126359.73154418117
229, 0, 126359.73154418117
240, 0, 126359.73154418117
242, 0, 126359.73154418117
247, 0, 126359.73154418117
254, 0, 126359.73154418117
278, 0, 126359.73154418117
283, 0, 126359.73154418117
293, 0, 126359.73154418117
309, 0, 126359.73154418117
318, 0, 126359.73154418117
321, 0, 126359.73154418117
323, 0, 126359.73154418117
325, 0, 126359.73154418117
335, 0, 126359.73154418117
337, 0, 126359.73154418117
397, 0, 126359.73154418117
7, 0, 129959.73154418117
16, 0, 129959.73154418117
43, 0, 129959.73154418117
55, 0, 129959.73154418117
56, 0, 129959.73154418117
57, 0, 129959.73154418117
64, 0, 129959.73154418117
65, 0, 129959.73154418117
72, 0, 129959.73154418117
79, 0, 129959.73154418117
80, 0, 129959.73154418117
99, 0, 129959.73154418117
102, 0, 129959.73154418117
103, 0, 129959.73154418117
109, 0, 129959.73154418117
111, 0, 129959.73154418117
121, 0, 129959.73154418117
123, 0, 129959.73154418117
136, 0, 129959.73154418117
142, 0, 129959.73154418117
147, 0, 129959.73154418117
165, 0, 129959.73154418117
179, 0, 129959.73154418117
180, 0, 129959.73154418117
184, 0, 129959.73154418117
185, 0, 129959.73154418117
189, 0, 129959.73154418117
192, 0, 129959.73154418117
195, 0, 129959.73154418117
206, 0, 129959.73154418117
207, 0, 129959.73154418117
208, 0, 129959.73154418117
225, 0, 129959.73154418117
240, 0, 129959.73154418117
242, 0, 129959.73154418117
247, 0, 129959.73154418117
254, 0, 129959.73154418117
260, 0, 129959.73154418117
278, 0, 129959.73154418117
283, 0, 129959.73154418117
293, 0, 129959.73154418117
294, 0, 129959.73154418117
309, 0, 129959.73154418117
318, 0, 129959.73154418117
321, 0, 129959.73154418117
335, 0, 129959.73154418117
337, 0, 129959.73154418117
364, 0, 129959.73154418117
375, 0, 129959.73154418117
397, 0, 129959.73154418117
7, 0, 133559.73154418117
16, 0, 133559.73154418117
24, 0, 133559.73154418117
55, 0, 133559.73154418117
56, 0, 133559.73154418117
64, 0, 133559.73154418117
65, 0, 133559.73154418117
79, 0, 133559.73154418117
80, 0, 133559.73154418117
91, 0, 133559.73154418117
103, 0, 133559.73154418117
111, 0, 133559.73154418117
121, 0, 133559.73154418117
123, 0, 133559.73154418117
136, 0, 133559.73154418117
141, 0, 133559.73154418117
142, 0, 133559.73154418117
165, 0, 133559.73154418117
166, 0, 133559.73154418117
179, 0, 133559.73154418117
180, 0, 133559.73154418117
184, 0, 133559.73154418117
189, 0, 133559.73154418117
192, 0, 133559.73154418117
206, 0, 133559.73154418117
207, 0, 133559.73154418117
208, 0, 133559.73154418117
225, 0, 133559.73154418117
240, 0, 133559.73154418117
242, 0, 133559.73154418117
247, 0, 133559.73154418117
254, 0, 133559.73154418117
258, 0, 133559.73154418117
260, 0, 133559.73154418117
278, 0, 133559.73154418117
283, 0, 133559.73154418117
284, 0, 133559.73154418117
293, 0, 133559.73154418117
294, 0, 133559.73154418117
300, 0, 133559.73154418117
309, 0, 133559.73154418117
310, 0, 133559.73154418117
315, 0, 133559.73154418117
318, 0, 133559.73154418117
335, 0, 133559.73154418117
336, 0, 133559.73154418117
337, 0, 133559.73154418117
364, 0, 133559.73154418117
366, 0, 133559.73154418117
375, 0, 133559.73154418117
394, 0, 133559.73154418117
397, 0, 133559.73154418117
7, 0, 137159.73154418117
16, 0, 137159.73154418117
43, 0, 137159.73154418117
55, 0, 137159.73154418117
56, 0, 137159.73154418117
65, 0, 137159.73154418117
79, 0, 137159.73154418117
80, 0, 137159.73154418117
103, 0, 137159.73154418117
111, 0, 137159.73154418117
121, 0, 137159.73154418117
123, 0, 137159.73154418117
127, 0, 137159.73154418117
129, 0, 137159.73154418117
134, 0, 137159.73154418117
136, 0, 137159.73154418117
141, 0, 137159.73154418117
142, 0, 137159.73154418117
165, 0, 137159.73154418117
169, 0, 137159.73154418117
179, 0, 137159.73154418117
180, 0, 137159.73154418117
184, 0, 137159.73154418117
189, 0, 137159.73154418117
206, 0, 137159.73154418117
207, 0, 137159.73154418117
208, 0, 137159.73154418117
240, 0, 137159.73154418117
242, 0, 137159.73154418117
247, 0, 137159.73154418117
254, 0, 137159.73154418117
256, 0, 137159.73154418117
260, 0, 137159.73154418117
278, 0, 137159.73154418117
294, 0, 137159.73154418117
300, 0, 137159.73154418117
309, 0, 137159.73154418117
310, 0, 137159.73154418117
315, 0, 137159.73154418117
318, 0, 137159.73154418117
323, 0, 137159.73154418117
335, 0, 137159.73154418117
336, 0, 137159.73154418117
337, 0, 137159.73154418117
343, 0, 137159.73154418117
350, 0, 137159.73154418117
354, 0, 137159.73154418117
364, 0, 137159.73154418117
367, 0, 137159.73154418117
375, 0, 137159.73154418117
394, 0, 137159.73154418117
396, 0, 137159.73154418117
397, 0, 137159.73154418117
7, 0, 140759.73154418117
16, 0, 140759.73154418117
43, 0, 140759.73154418117
49, 0, 140759.73154418117
55, 0, 140759.73154418117
56, 0, 140759.73154418117
65, 0, 140759.73154418117
71, 0, 140759.73154418117
79, 0, 140759.73154418117
80, 0, 140759.73154418117
86, 0, 140759.73154418117
97, 0, 140759.73154418117
103, 0, 140759.73154418117
108, 0, 140759.73154418117
111, 0, 140759.73154418117
120, 0, 140759.73154418117
121, 0, 140759.73154418117
123, 0, 140759.73154418117
127, 0, 140759.73154418117
129, 0, 140759.73154418117
134, 0, 140759.73154418117
141, 0, 140759.73154418117
142, 0, 140759.73154418117
165, 0, 140759.73154418117
169, 0, 140759.73154418117
170, 0, 140759.73154418117
179, 0, 140759.73154418117
180, 0, 140759.73154418117
184, 0, 140759.73154418117
189, 0, 140759.73154418117
195, 0, 140759.73154418117
199, 0, 140759.73154418117
206, 0, 140759.73154418117
207, 0, 140759.73154418117
208, 0, 140759.73154418117
240, 0, 140759.73154418117
242, 0, 140759.73154418117
247, 0, 140759.73154418117
256, 0, 140759.73154418117
260, 0, 140759.73154418117
278, 0, 140759.73154418117
287, 0, 140759.73154418117
294, 0, 140759.73154418117
300, 0, 140759.73154418117
309, 0, 140759.73154418117
310, 0, 140759.73154418117
318, 0, 140759.73154418117
335, 0, 140759.73154418117
336, 0, 140759.73154418117
337, 0, 140759.73154418117
343, 0, 140759.73154418117
350, 0, 140759.73154418117
354, 0, 140759.73154418117
364, 0, 140759.73154418117
367, 0, 140759.73154418117
375, 0, 140759.73154418117
378, 0, 140759.73154418117
382, 0, 140759.73154418117
394, 0, 140759.73154418117
397, 0, 140759.73154418117
1, 0, 144359.73154418117
7, 0, 144359.73154418117
43, 0, 144359.73154418117
55, 0, 144359.73154418117
56, 0, 144359.73154418117
65, 0, 144359.73154418117
78, 0, 144359.73154418117
79, 0, 144359.73154418117
80, 0, 144359.73154418117
97, 0, 144359.73154418117
102, 0, 144359.73154418117
103, 0, 144359.73154418117
105, 0, 144359.73154418117
108, 0, 144359.73154418117
111, 0, 144359.73154418117
120, 0, 144359.73154418117
121, 0, 144359.73154418117
123, 0, 144359.73154418117
127, 0, 144359.73154418117
129, 0, 144359.73154418117
134, 0, 144359.73154418117
141, 0, 144359.73154418117
142, 0, 144359.73154418117
163, 0, 144359.73154418117
165, 0, 144359.73154418117
169, 0, 144359.73154418117
170, 0, 144359.73154418117
180, 0, 144359.73154418117
189, 0, 144359.73154418117
195, 0, 144359.73154418117
199, 0, 144359.73154418117
207, 0, 144359.73154418117
208, 0, 144359.73154418117
240, 0, 144359.73154418117
242, 0, 144359.73154418117
247, 0, 144359.73154418117
260, 0, 144359.73154418117
278, 0, 144359.73154418117
287, 0, 144359.73154418117
294, 0, 144359.73154418117
296, 0, 144359.73154418117
300, 0, 144359.73154418117
309, 0, 144359.73154418117
310, 0, 144359.73154418117
318, 0, 144359.73154418117
335, 0, 144359.73154418117
336, 0, 144359.73154418117
337, 0, 144359.73154418117
351, 0, 144359.73154418117
354, 0, 144359.73154418117
357, 0, 144359.73154418117
364, 0, 144359.73154418117
375, 0, 144359.73154418117
378, 0, 144359.73154418117
380, 0, 144359.73154418117
382, 0, 144359.73154418117
393, 0, 144359.73154418117
394, 0, 144359.73154418117
397, 0, 144359.73154418117
1, 0, 147959.73154418117
2, 0, 147959.73154418117
5, 0, 147959.73154418117
7, 0, 147959.73154418117
15, 0, 147959.73154418117
21, 0, 147959.73154418117
35, 0, 147959.73154418117
55, 0, 147959.73154418117
56, 0, 147959.73154418117
65, 0, 147959.73154418117
68, 0, 147959.73154418117
78, 0, 147959.73154418117
79, 0, 147959.73154418117
80, 0, 147959.73154418117
88, 0, 147959.73154418117
90, 0, 147959.73154418117
97, 0, 147959.73154418117
102, 0, 147959.73154418117
103, 0, 147959.73154418117
105, 0, 147959.73154418117
108, 0, 147959.73154418117
111, 0, 147959.73154418117
121, 0, 147959.73154418117
122, 0, 147959.73154418117
123, 0, 147959.73154418117
127, 0, 147959.73154418117
129, 0, 147959.73154418117
134, 0, 147959.73154418117
141, 0, 147959.73154418117
142, 0, 147959.73154418117
154, 0, 147959.73154418117
163, 0, 147959.73154418117
165, 0, 147959.73154418117
170, 0, 147959.73154418117
180, 0, 147959.73154418117
189, 0, 147959.73154418117
191, 0, 147959.73154418117
195, 0, 147959.73154418117
199, 0, 147959.73154418117
203, 0, 147959.73154418117
207, 0, 147959.73154418117
208, 0, 147959.73154418117
226, 0, 147959.73154418117
232, 0, 147959.73154418117
240, 0, 147959.73154418117
247, 0, 147959.73154418117
260, 0, 147959.73154418117
265, 0, 147959.73154418117
272, 0, 147959.73154418117
278, 0, 147959.73154418117
279, 0, 147959.73154418117
287, 0, 147959.73154418117
294, 0, 147959.73154418117
296, 0, 147959.73154418117
300, 0, 147959.73154418117
308, 0, 147959.73154418117
309, 0, 147959.73154418117
310, 0, 147959.73154418117
317, 0, 147959.73154418117
318, 0, 147959.73154418117
327, 0, 147959.73154418117
335, 0, 147959.73154418117
336, 0, 147959.73154418117
337, 0, 147959.73154418117
343, 0, 147959.73154418117
351, 0, 147959.73154418117
354, 0, 147959.73154418117
357, 0, 147959.73154418117
364, 0, 147959.73154418117
375, 0, 147959.73154418117
378, 0, 147959.73154418117
380, 0, 147959.73154418117
382, 0, 147959.73154418117
394, 0, 147959.73154418117
397, 0, 147959.73154418117
399, 0, 147959.73154418117
1, 0, 151559.73154418117
2, 0, 151559.73154418117
4, 0, 151559.73154418117
5, 0, 151559.73154418117
7, 0, 151559.73154418117
15, 0, 151559.73154418117
55, 0, 151559.73154418117
56, 0, 151559.73154418117
62, 0, 151559.73154418117
65, 0, 151559.73154418117
68, 0, 151559.73154418117
78, 0, 151559.73154418117
79, 0, 151559.73154418117
80, 0, 151559.73154418117
87, 0, 151559.73154418117
88, 0, 151559.73154418117
89, 0, 151559.73154418117
94, 0, 151559.73154418117
97, 0, 151559.73154418117
103, 0, 151559.73154418117
105, 0, 151559.73154418117
111, 0, 151559.73154418117
114, 0, 151559.73154418117
121, 0, 151559.73154418117
123, 0, 151559.73154418117
129, 0, 151559.73154418117
134, 0, 151559.73154418117
142, 0, 151559.73154418117
154, 0, 151559.73154418117
163, 0, 151559.73154418117
165, 0, 151559.73154418117
170, 0, 151559.73154418117
179, 0, 151559.73154418117
180, 0, 151559.73154418117
189, 0, 151559.73154418117
191, 0, 151559.73154418117
195, 0, 151559.73154418117
199, 0, 151559.73154418117
203, 0, 151559.73154418117
207, 0, 151559.73154418117
208, 0, 151559.73154418117
226, 0, 151559.73154418117
232, 0, 151559.73154418117
240, 0, 151559.73154418117
247, 0, 151559.73154418117
250, 0, 151559.73154418117
260, 0, 151559.73154418117
272, 0, 151559.73154418117
278, 0, 151559.73154418117
279, 0, 151559.73154418117
287, 0, 151559.73154418117
294, 0, 151559.73154418117
296, 0, 151559.73154418117
300, 0, 151559.73154418117
308, 0, 151559.73154418117
309, 0, 151559.73154418117
310, 0, 151559.73154418117
315, 0, 151559.73154418117
322, 0, 151559.73154418117
327, 0, 151559.73154418117
335, 0, 151559.73154418117
336, 0, 151559.73154418117
337, 0, 151559.73154418117
343, 0, 151559.73154418117
351, 0, 151559.73154418117
354, 0, 151559.73154418117
357, 0, 151559.73154418117
364, 0, 151559.73154418117
369, 0, 151559.73154418117
380, 0, 151559.73154418117
382, 0, 151559.73154418117
394, 0, 151559.73154418117
399, 0, 151559.73154418117
1, 0, 155159.73154418117
2, 0, 155159.73154418117
4, 0, 155159.73154418117
5, 0, 155159.73154418117
7, 0, 155159.73154418117
15, 0, 155159.73154418117
38, 0, 155159.73154418117
55, 0, 155159.73154418117
56, 0, 155159.73154418117
62, 0, 155159.73154418117
65, 0, 155159.73154418117
68, 0, 155159.73154418117
77, 0, 155159.73154418117
78, 0, 155159.73154418117
79, 0, 155159.73154418117
80, 0, 155159.73154418117
82, 0, 155159.73154418117
87, 0, 155159.73154418117
88, 0, 155159.73154418117
89, 0, 155159.73154418117
97, 0, 155159.73154418117
103, 0, 155159.73154418117
105, 0, 155159.73154418117
111, 0, 155159.73154418117
114, 0, 155159.73154418117
121, 0, 155159.73154418117
123, 0, 155159.73154418117
129, 0, 155159.73154418117
138, 0, 155159.73154418117
142, 0, 155159.73154418117
154, 0, 155159.73154418117
157, 0, 155159.73154418117
163, 0, 155159.73154418117
165, 0, 155159.73154418117
170, 0, 155159.73154418117
180, 0, 155159.73154418117
186, 0, 155159.73154418117
189, 0, 155159.73154418117
191, 0, 155159.73154418117
195, 0, 155159.73154418117
197, 0, 155159.73154418117
199, 0, 155159.73154418117
203, 0, 155159.73154418117
207, 0, 155159.73154418117
208, 0, 155159.73154418117
226, 0, 155159.73154418117
232, 0, 155159.73154418117
240, 0, 155159.73154418117
247, 0, 155159.73154418117
260, 0, 155159.73154418117
262, 0, 155159.73154418117
263, 0, 155159.73154418117
268, 0, 155159.73154418117
272, 0, 155159.73154418117
278, 0, 155159.73154418117
287, 0, 155159.73154418117
294, 0, 155159.73154418117
296, 0, 155159.73154418117
298, 0, 155159.73154418117
299, 0, 155159.73154418117
300, 0, 155159.73154418117
309, 0, 155159.73154418117
310, 0, 155159.73154418117
322, 0, 155159.73154418117
323, 0, 155159.73154418117
327, 0, 155159.73154418117
335, 0, 155159.73154418117
336, 0, 155159.73154418117
337, 0, 155159.73154418117
339, 0, 155159.73154418117
343, 0, 155159.73154418117
345, 0, 155159.73154418117
351, 0, 155159.73154418117
354, 0, 155159.73154418117
356, 0, 155159.73154418117
357, 0, 155159.73154418117
360, 0, 155159.73154418117
363, 0, 155159.73154418117
364, 0, 155159.73154418117
369, 0, 155159.73154418117
380, 0, 155159.73154418117
382, 0, 155159.73154418117
392, 0, 155159.73154418117
393, 0, 155159.73154418117
394, 0, 155159.73154418117
1, 0, 158759.73154418117
2, 0, 158759.73154418117
4, 0, 158759.73154418117
5, 0, 158759.73154418117
7, 0, 158759.73154418117
15, 0, 158759.73154418117
26, 0, 158759.73154418117
38, 0, 158759.73154418117
43, 0, 158759.73154418117
49, 0, 158759.73154418117
52, 0, 158759.73154418117
55, 0, 158759.73154418117
62, 0, 158759.73154418117
65, 0, 158759.73154418117
77, 0, 158759.73154418117
78, 0, 158759.73154418117
79, 0, 158759.73154418117
80, 0, 158759.73154418117
87, 0, 158759.73154418117
88, 0, 158759.73154418117
89, 0, 158759.73154418117
97, 0, 158759.73154418117
102, 0, 158759.73154418117
103, 0, 158759.73154418117
105, 0, 158759.73154418117
111, 0, 158759.73154418117
121, 0, 158759.73154418117
123, 0, 158759.73154418117
124, 0, 158759.73154418117
129, 0, 158759.73154418117
130, 0, 158759.73154418117
134, 0, 158759.73154418117
138, 0, 158759.73154418117
142, 0, 158759.73154418117
154, 0, 158759.73154418117
157, 0, 158759.73154418117
161, 0, 158759.73154418117
163, 0, 158759.73154418117
165, 0, 158759.73154418117
180, 0, 158759.73154418117
189, 0, 158759.73154418117
191, 0, 158759.73154418117
195, 0, 158759.73154418117
199, 0, 158759.73154418117
203, 0, 158759.73154418117
206, 0, 158759.73154418117
208, 0, 158759.73154418117
226, 0, 158759.73154418117
240, 0, 158759.73154418117
247, 0, 158759.73154418117
256, 0, 158759.73154418117
260, 0, 158759.73154418117
262, 0, 158759.73154418117
263, 0, 158759.73154418117
268, 0, 158759.73154418117
272, 0, 158759.73154418117
278, 0, 158759.73154418117
287, 0, 158759.73154418117
294, 0, 158759.73154418117
296, 0, 158759.73154418117
298, 0, 158759.73154418117
299, 0, 158759.73154418117
300, 0, 158759.73154418117
309, 0, 158759.73154418117
310, 0, 158759.73154418117
314, 0, 158759.73154418117
322, 0, 158759.73154418117
323, 0, 158759.73154418117
327, 0, 158759.73154418117
335, 0, 158759.73154418117
336, 0, 158759.73154418117
337, 0, 158759.73154418117
339, 0, 158759.73154418117
343, 0, 158759.73154418117
351, 0, 158759.73154418117
354, 0, 158759.73154418117
357, 0, 158759.73154418117
360, 0, 158759.73154418117
363, 0, 158759.73154418117
364, 0, 158759.73154418117
367, 0, 158759.73154418117
369, 0, 158759.73154418117
380, 0, 158759.73154418117
382, 0, 158759.73154418117
390, 0, 158759.73154418117
394, 0, 158759.73154418117
1, 0, 162359.73154418117
2, 0, 162359.73154418117
3, 0, 162359.73154418117
4, 0, 162359.73154418117
5, 0, 162359.73154418117
7, 0, 162359.73154418117
15, 0, 162359.73154418117
16, 0, 162359.73154418117
35, 0, 162359.73154418117
43, 0, 162359.73154418117
49, 0, 162359.73154418117
52, 0, 162359.73154418117
55, 0, 162359.73154418117
60, 0, 162359.73154418117
62, 0, 162359.73154418117
65, 0, 162359.73154418117
78, 0, 162359.73154418117
79, 0, 162359.73154418117
80, 0, 162359.73154418117
83, 0, 162359.73154418117
87, 0, 162359.73154418117
88, 0, 162359.73154418117
89, 0, 162359.73154418117
97, 0, 162359.73154418117
98, 0, 162359.73154418117
100, 0, 162359.73154418117
102, 0, 162359.73154418117
105, 0, 162359.73154418117
111, 0, 162359.73154418117
121, 0, 162359.73154418117
129, 0, 162359.73154418117
130, 0, 162359.73154418117
134, 0, 162359.73154418117
138, 0, 162359.73154418117
142, 0, 162359.73154418117
154, 0, 162359.73154418117
157, 0, 162359.73154418117
161, 0, 162359.73154418117
163, 0, 162359.73154418117
165, 0, 162359.73154418117
180, 0, 162359.73154418117
189, 0, 162359.73154418117
191, 0, 162359.73154418117
195, 0, 162359.73154418117
199, 0, 162359.73154418117
203, 0, 162359.73154418117
208, 0, 162359.73154418117
220, 0, 162359.73154418117
226, 0, 162359.73154418117
229, 0, 162359.73154418117
238, 0, 162359.73154418117
240, 0, 162359.73154418117
245, 0, 162359.73154418117
247, 0, 162359.73154418117
254, 0, 162359.73154418117
256, 0, 162359.73154418117
260, 0, 162359.73154418117
262, 0, 162359.73154418117
263, 0, 162359.73154418117
268, 0, 162359.73154418117
272, 0, 162359.73154418117
278, 0, 162359.73154418117
285, 0, 162359.73154418117
287, 0, 162359.73154418117
294, 0, 162359.73154418117
296, 0, 162359.73154418117
298, 0, 162359.73154418117
299, 0, 162359.73154418117
300, 0, 162359.73154418117
307, 0, 162359.73154418117
309, 0, 162359.73154418117
310, 0, 162359.73154418117
312, 0, 162359.73154418117
314, 0, 162359.73154418117
322, 0, 162359.73154418117
323, 0, 162359.73154418117
327, 0, 162359.73154418117
330, 0, 162359.73154418117
334, 0, 162359.73154418117
335, 0, 162359.73154418117
336, 0, 162359.73154418117
337, 0, 162359.73154418117
339, 0, 162359.73154418117
343, 0, 162359.73154418117
351, 0, 162359.73154418117
354, 0, 162359.73154418117
357, 0, 162359.73154418117
358, 0, 162359.73154418117
360, 0, 162359.73154418117
363, 0, 162359.73154418117
364, 0, 162359.73154418117
367, 0, 162359.73154418117
369, 0, 162359.73154418117
380, 0, 162359.73154418117
382, 0, 162359.73154418117
383, 0, 162359.73154418117
390, 0, 162359.73154418117
394, 0, 162359.73154418117
1, 0, 165959.73154418117
2, 0, 165959.73154418117
3, 0, 165959.73154418117
4, 0, 165959.73154418117
5, 0, 165959.73154418117
7, 0, 165959.73154418117
15, 0, 165959.73154418117
16, 0, 165959.73154418117
23, 0, 165959.73154418117
35, 0, 165959.73154418117
49, 0, 165959.73154418117
52, 0, 165959.73154418117
55, 0, 165959.73154418117
59, 0, 165959.73154418117
60, 0, 165959.73154418117
62, 0, 165959.73154418117
65, 0, 165959.73154418117
76, 0, 165959.73154418117
77, 0, 165959.73154418117
